code,epoch,timestamp
42,1,54.552734375
252,1,55.228515625
151,1,55.337890625
42,1,55.361328125
254,1,55.826171875
1,1,56.142578125
78,1,56.16796875
252,1,56.830078125
1,1,56.943359375
104,1,56.974609375
252,1,57.646484375
1,1,57.75390625
33,1,57.77734375
252,1,58.4296875
1,1,58.544921875
71,1,58.568359375
252,1,59.212890625
1,1,59.328125
99,1,59.35546875
252,1,60.01953125
151,1,60.13671875
99,1,60.15234375
254,1,60.7109375
1,1,60.912109375
73,1,60.9375
252,1,61.630859375
1,1,61.73828125
86,1,61.759765625
252,1,62.4140625
1,1,62.5234375
1,1,62.544921875
252,1,63.23046875
1,1,63.345703125
114,1,63.37109375
252,1,64.064453125
1,1,64.173828125
93,1,64.1953125
252,1,64.865234375
1,1,64.97265625
69,1,64.994140625
252,1,65.666015625
1,1,65.779296875
21,1,65.8046875
252,1,66.498046875
151,1,66.61328125
21,1,66.638671875
254,1,67.029296875
1,1,67.447265625
3,1,67.478515625
252,1,68.1328125
1,1,68.24609375
110,1,68.279296875
252,1,68.966796875
1,1,69.080078125
105,1,69.10546875
252,1,69.765625
1,1,69.875
10,1,69.896484375
252,1,70.583984375
1,1,70.697265625
99,1,70.72265625
252,1,71.3671875
151,1,71.474609375
99,1,71.49609375
254,1,71.931640625
1,1,72.265625
108,1,72.296875
252,1,72.93359375
1,1,73.04296875
109,1,73.064453125
252,1,73.734375
1,1,73.84765625
82,1,73.873046875
252,1,74.517578125
1,1,74.626953125
48,1,74.650390625
252,1,75.30078125
1,1,75.41015625
92,1,75.43359375
252,1,76.083984375
151,1,76.19921875
92,1,76.23046875
251,1,76.919921875
1,1,77.033203125
23,1,77.064453125
252,1,77.71875
1,1,77.833984375
69,1,77.859375
252,1,78.53515625
1,1,78.650390625
46,1,78.67578125
252,1,79.369140625
1,1,79.478515625
80,1,79.501953125
252,1,80.169921875
1,1,80.283203125
35,1,80.314453125
252,1,81.00390625
1,1,81.11328125
106,1,81.138671875
252,1,81.787109375
1,1,81.900390625
19,1,81.935546875
252,1,82.603515625
1,1,82.712890625
88,1,82.734375
252,1,83.37109375
1,1,83.478515625
18,1,83.5
252,1,84.1875
1,1,84.302734375
47,1,84.33203125
252,1,84.98828125
1,1,85.095703125
32,1,85.1171875
252,1,85.771484375
1,1,85.87890625
77,1,85.900390625
252,1,86.5546875
1,1,86.669921875
115,1,86.703125
252,1,87.33203125
1,1,87.451171875
38,1,87.478515625
252,1,88.171875
1,1,88.283203125
62,1,88.30859375
252,1,88.955078125
1,1,89.0703125
100,1,89.103515625
252,1,89.7890625
1,1,89.8984375
90,1,89.91796875
252,1,90.58984375
1,1,90.705078125
103,1,90.73046875
252,1,91.373046875
1,1,91.48828125
91,1,91.51171875
252,1,92.20703125
1,1,92.314453125
40,1,92.3359375
252,1,92.990234375
1,1,93.103515625
80,1,93.12890625
252,1,93.7734375
1,1,93.888671875
74,1,93.9140625
252,1,94.552734375
1,1,94.671875
87,1,94.705078125
252,1,95.357421875
1,1,95.470703125
75,1,95.498046875
252,1,96.140625
1,1,96.255859375
89,1,96.279296875
252,1,96.974609375
1,1,97.08984375
27,1,97.1171875
252,1,97.80859375
1,1,97.921875
11,1,97.953125
252,1,98.591796875
1,1,98.69921875
77,1,98.72265625
252,1,99.359375
1,1,99.47265625
120,1,99.505859375
252,1,100.17578125
1,1,100.2890625
15,1,100.322265625
252,1,100.9921875
1,1,101.1015625
35,1,101.125
252,1,101.759765625
1,1,101.869140625
31,1,101.890625
252,1,102.55859375
1,1,102.669921875
72,1,102.693359375
252,1,103.34375
1,1,103.45703125
118,1,103.482421875
252,1,104.142578125
1,1,104.251953125
1,1,104.2734375
252,1,104.943359375
1,1,105.052734375
30,1,105.07421875
252,1,105.759765625
1,1,105.869140625
55,1,105.890625
252,1,106.560546875
1,1,106.67578125
108,1,106.708984375
252,1,107.361328125
1,1,107.474609375
39,1,107.5
252,1,108.1953125
1,1,108.30859375
17,1,108.337890625
252,1,109.01171875
1,1,109.125
7,1,109.150390625
252,1,109.845703125
1,1,109.953125
113,1,109.974609375
252,1,110.64453125
1,1,110.759765625
61,1,110.791015625
252,1,111.462890625
1,1,111.578125
37,1,111.611328125
252,1,112.24609375
1,1,112.353515625
117,1,112.375
252,1,113.046875
1,1,113.16015625
73,1,113.185546875
252,1,113.830078125
1,1,113.955078125
81,1,113.974609375
252,1,114.63671875
1,1,114.744140625
85,1,114.77734375
252,1,115.447265625
1,1,115.560546875
22,1,115.5859375
252,1,116.263671875
1,1,116.373046875
20,1,116.39453125
252,1,117.064453125
1,1,117.177734375
72,1,117.2109375
252,1,117.880859375
151,1,117.99609375
72,1,118.025390625
251,1,118.681640625
1,1,118.791015625
109,1,118.81640625
252,1,119.498046875
1,1,119.607421875
14,1,119.62890625
252,1,120.287109375
1,1,120.404296875
87,1,120.421875
252,1,121.048828125
1,1,121.15625
68,1,121.177734375
252,1,121.83203125
1,1,121.943359375
94,1,121.96875
252,1,122.615234375
151,1,122.73046875
94,1,122.755859375
251,1,123.44921875
1,1,123.55859375
18,1,123.58203125
252,1,124.265625
1,1,124.380859375
68,1,124.412109375
252,1,125.06640625
1,1,125.17578125
106,1,125.1953125
252,1,125.845703125
1,1,125.95703125
30,1,125.978515625
252,1,126.62890625
1,1,126.748046875
41,1,126.78125
252,1,127.43359375
1,1,127.548828125
84,1,127.572265625
252,1,128.25
1,1,128.375
44,1,128.396484375
252,1,129.083984375
1,1,129.19921875
75,1,129.224609375
252,1,129.91796875
1,1,130.033203125
34,1,130.05859375
252,1,130.71875
1,1,130.83203125
66,1,130.86328125
252,1,131.53515625
1,1,131.642578125
51,1,131.666015625
252,1,132.318359375
1,1,132.43359375
85,1,132.458984375
252,1,133.1015625
1,1,133.216796875
61,1,133.2421875
252,1,133.90234375
1,1,134.017578125
31,1,134.046875
252,1,134.685546875
1,1,134.794921875
60,1,134.81640625
252,1,135.486328125
1,1,135.6015625
112,1,135.6328125
252,1,136.302734375
1,1,136.41796875
22,1,136.447265625
252,1,137.13671875
1,1,137.251953125
98,1,137.283203125
252,1,137.970703125
1,1,138.078125
51,1,138.099609375
252,1,138.787109375
1,1,138.90234375
93,1,138.93359375
252,1,139.603515625
1,1,139.712890625
120,1,139.736328125
252,1,140.37109375
1,1,140.486328125
28,1,140.517578125
252,1,141.1875
1,1,141.302734375
12,1,141.333984375
252,1,141.98828125
1,1,142.103515625
57,1,142.13671875
252,1,142.822265625
151,1,142.935546875
57,1,142.9609375
251,1,143.62109375
1,1,143.73046875
14,1,143.751953125
252,1,144.421875
1,1,144.53125
63,1,144.5546875
252,1,145.22265625
1,1,145.3359375
24,1,145.361328125
252,1,146.005859375
1,1,146.115234375
76,1,146.134765625
252,1,146.7734375
1,1,146.880859375
4,1,146.90234375
252,1,147.58984375
1,1,147.705078125
20,1,147.728515625
252,1,148.390625
1,1,148.498046875
70,1,148.51953125
252,1,149.173828125
1,1,149.28125
88,1,149.3046875
252,1,149.94140625
1,1,150.048828125
3,1,150.072265625
252,1,150.740234375
1,1,150.85546875
111,1,150.880859375
252,1,151.541015625
1,1,151.6484375
6,1,151.671875
252,1,152.357421875
1,1,152.470703125
46,1,152.498046875
252,1,153.19140625
1,1,153.30078125
79,1,153.322265625
252,1,154.0078125
1,1,154.123046875
110,1,154.1484375
252,1,154.810546875
151,1,154.923828125
110,1,154.953125
251,1,155.625
1,1,155.734375
59,1,155.755859375
252,1,156.392578125
1,1,156.5
91,1,156.521484375
252,1,157.17578125
1,1,157.291015625
83,1,157.322265625
252,1,157.9921875
1,1,158.1015625
65,1,158.123046875
252,1,158.759765625
1,1,158.875
64,1,158.90625
252,1,159.54296875
1,1,159.65234375
117,1,159.677734375
252,1,160.359375
1,1,160.46875
92,1,160.490234375
252,1,161.177734375
1,1,161.291015625
17,1,161.318359375
252,1,162.01171875
1,1,162.119140625
16,1,162.140625
252,1,162.828125
1,1,162.94140625
103,1,162.966796875
252,1,163.611328125
1,1,163.7265625
104,1,163.75
252,1,164.427734375
1,1,164.537109375
113,1,164.55859375
252,1,165.228515625
1,1,165.34375
44,1,165.369140625
252,1,166.01171875
1,1,166.126953125
54,1,166.15234375
252,1,166.8125
1,1,166.919921875
53,1,166.94140625
252,1,167.62890625
1,1,167.744140625
56,1,167.76953125
252,1,168.412109375
1,1,168.52734375
67,1,168.55078125
252,1,169.212890625
1,1,169.322265625
50,1,169.34375
252,1,170.01171875
1,1,170.126953125
5,1,170.16015625
252,1,170.830078125
1,1,170.939453125
13,1,170.9609375
252,1,171.59765625
151,1,171.705078125
13,1,171.7265625
254,1,172.2109375
1,1,172.51171875
102,1,172.537109375
252,1,173.181640625
1,1,173.294921875
79,1,173.3203125
252,1,173.978515625
1,1,174.095703125
49,1,174.125
252,1,174.798828125
1,1,174.912109375
81,1,174.943359375
252,1,175.615234375
1,1,175.728515625
114,1,175.75390625
252,1,176.3984375
151,1,176.5078125
114,1,176.53125
254,1,177.11328125
1,1,177.3125
45,1,177.337890625
252,1,177.982421875
1,1,178.091796875
101,1,178.115234375
252,1,178.798828125
151,1,178.908203125
101,1,178.931640625
254,1,179.513671875
1,1,179.71484375
119,1,179.740234375
252,1,180.416015625
1,1,180.5234375
34,1,180.541015625
252,1,181.19921875
1,1,181.314453125
49,1,181.345703125
252,1,182.033203125
1,1,182.1484375
63,1,182.173828125
252,1,182.8671875
1,1,182.982421875
9,1,183.009765625
252,1,183.650390625
1,1,183.765625
78,1,183.7890625
252,1,184.466796875
1,1,184.576171875
50,1,184.595703125
252,1,185.28515625
1,1,185.3984375
28,1,185.431640625
252,1,186.1015625
1,1,186.208984375
60,1,186.232421875
252,1,186.8671875
1,1,186.9765625
4,1,187
252,1,187.66796875
1,1,187.783203125
84,1,187.80859375
252,1,188.451171875
1,1,188.56640625
43,1,188.591796875
252,1,189.236328125
1,1,189.34375
118,1,189.36328125
252,1,190.0234375
1,1,190.1328125
62,1,190.166015625
252,1,190.8359375
1,1,190.951171875
95,1,190.982421875
252,1,191.619140625
1,1,191.728515625
90,1,191.75
252,1,192.38671875
1,1,192.5
67,1,192.533203125
252,1,193.203125
1,1,193.318359375
71,1,193.3515625
252,1,194.037109375
1,1,194.15234375
29,1,194.18359375
252,1,194.8203125
1,1,194.9296875
41,1,194.951171875
252,1,195.62109375
1,1,195.734375
86,1,195.759765625
252,1,196.4375
1,1,196.546875
52,1,196.5703125
252,1,197.23828125
1,1,197.3515625
29,1,197.376953125
252,1,198.072265625
1,1,198.1796875
89,1,198.201171875
252,1,198.888671875
1,1,198.998046875
95,1,199.021484375
252,1,199.705078125
1,1,199.814453125
26,1,199.833984375
252,1,200.48828125
1,1,200.59765625
101,1,200.619140625
252,1,201.2890625
1,1,201.404296875
116,1,201.435546875
252,1,202.123046875
1,1,202.23046875
2,1,202.25390625
252,1,202.890625
1,1,202.998046875
13,1,203.021484375
252,1,203.689453125
1,1,203.8046875
83,1,203.830078125
252,1,204.474609375
1,1,204.587890625
59,1,204.61328125
252,1,205.2578125
1,1,205.3671875
42,1,205.390625
252,1,206.07421875
1,1,206.189453125
43,1,206.220703125
252,1,206.875
1,1,206.98828125
105,1,207.013671875
252,1,207.658203125
151,1,207.765625
105,1,207.7890625
254,1,208.306640625
1,1,208.58984375
96,1,208.62109375
252,1,209.2578125
1,1,209.373046875
16,1,209.40234375
252,1,210.041015625
1,1,210.150390625
25,1,210.171875
252,1,210.826171875
1,1,210.939453125
112,1,210.966796875
252,1,211.609375
151,1,211.72265625
112,1,211.748046875
251,1,212.392578125
1,1,212.5078125
97,1,212.53125
252,1,213.193359375
Epoch,1,218.001953125
198,1,218.939453125
202,1,219.466796875
2,1,220.228515625
110,1,220.2578125
252,1,220.896484375
2,1,221.01171875
58,1,221.037109375
252,1,221.716796875
2,1,221.828125
83,1,221.853515625
252,1,222.513671875
2,1,222.623046875
82,1,222.64453125
252,1,223.298828125
2,1,223.412109375
113,1,223.4375
252,1,224.115234375
2,1,224.22265625
106,1,224.24609375
252,1,224.880859375
2,1,224.990234375
118,1,225.0234375
252,1,225.681640625
2,1,225.791015625
73,1,225.8125
252,1,226.482421875
2,1,226.595703125
111,1,226.62109375
252,1,227.298828125
2,1,227.408203125
113,1,227.431640625
252,1,228.08203125
2,1,228.19140625
112,1,228.21484375
252,1,228.8828125
2,1,228.998046875
116,1,229.021484375
252,1,229.68359375
2,1,229.796875
11,1,229.826171875
252,1,230.466796875
2,1,230.58203125
109,1,230.607421875
252,1,231.283203125
2,1,231.3984375
115,1,231.421875
252,1,232.1171875
2,1,232.23046875
97,1,232.2578125
252,1,232.900390625
2,1,233.015625
5,1,233.041015625
252,1,233.7265625
2,1,233.83984375
27,1,233.859375
252,1,234.501953125
2,1,234.611328125
21,1,234.63671875
252,1,235.28515625
2,1,235.3984375
81,1,235.431640625
252,1,236.119140625
2,1,236.232421875
89,1,236.265625
252,1,236.91796875
2,1,237.033203125
29,1,237.05859375
252,1,237.71875
2,1,237.828125
6,1,237.849609375
252,1,238.486328125
2,1,238.59375
25,1,238.615234375
252,1,239.28515625
2,1,239.39453125
34,1,239.416015625
252,1,240.0703125
152,1,240.18359375
34,1,240.208984375
254,1,240.818359375
2,1,241.001953125
114,1,241.033203125
252,1,241.720703125
2,1,241.833984375
110,1,241.859375
252,1,242.537109375
2,1,242.65234375
4,1,242.68359375
252,1,243.353515625
2,1,243.462890625
48,1,243.486328125
252,1,244.171875
2,1,244.279296875
15,1,244.30078125
252,1,244.970703125
2,1,245.08203125
94,1,245.107421875
252,1,245.771484375
2,1,245.884765625
105,1,245.91015625
252,1,246.5546875
2,1,246.669921875
39,1,246.701171875
252,1,247.35546875
2,1,247.462890625
30,1,247.486328125
252,1,248.15625
2,1,248.271484375
43,1,248.3046875
252,1,248.98828125
2,1,249.09765625
47,1,249.119140625
252,1,249.7890625
152,1,249.904296875
47,1,249.9296875
254,1,250.537109375
2,1,250.703125
91,1,250.736328125
252,1,251.40625
2,1,251.51953125
55,1,251.546875
252,1,252.189453125
2,1,252.3046875
86,1,252.330078125
252,1,253.005859375
2,1,253.115234375
117,1,253.138671875
252,1,253.791015625
2,1,253.8984375
49,1,253.919921875
252,1,254.556640625
152,1,254.671875
49,1,254.697265625
251,1,255.341796875
2,1,255.455078125
70,1,255.48046875
252,1,256.173828125
152,1,256.283203125
70,1,256.3046875
254,1,256.85546875
2,1,257.10546875
12,1,257.130859375
252,1,257.80859375
2,1,257.91796875
25,1,257.94140625
252,1,258.609375
2,1,258.72265625
42,1,258.748046875
252,1,259.408203125
2,1,259.517578125
53,1,259.5390625
252,1,260.193359375
2,1,260.30078125
49,1,260.322265625
252,1,260.9921875
2,1,261.103515625
52,1,261.12890625
252,1,261.775390625
2,1,261.890625
66,1,261.921875
252,1,262.609375
2,1,262.720703125
50,1,262.74609375
252,1,263.42578125
2,1,263.541015625
23,1,263.572265625
252,1,264.244140625
2,1,264.3515625
26,1,264.373046875
252,1,265.04296875
2,1,265.158203125
18,1,265.19140625
252,1,265.828125
2,1,265.94140625
31,1,265.974609375
252,1,266.66015625
152,1,266.771484375
31,1,266.796875
254,1,267.29296875
2,1,267.54296875
33,1,267.5703125
252,1,268.2109375
2,1,268.326171875
5,1,268.3515625
252,1,269.02734375
2,1,269.13671875
19,1,269.16015625
252,1,269.8125
2,1,269.919921875
87,1,269.94140625
252,1,270.595703125
2,1,270.708984375
43,1,270.736328125
252,1,271.396484375
2,1,271.50390625
79,1,271.525390625
252,1,272.1796875
152,1,272.287109375
79,1,272.30859375
254,1,272.794921875
2,1,273.060546875
2,1,273.087890625
252,1,273.763671875
2,1,273.876953125
116,1,273.90234375
252,1,274.546875
2,1,274.66015625
67,1,274.693359375
252,1,275.330078125
2,1,275.443359375
2,1,275.474609375
252,1,276.11328125
2,1,276.228515625
101,1,276.259765625
252,1,276.947265625
2,1,277.056640625
76,1,277.078125
252,1,277.73046875
2,1,277.841796875
42,1,277.8671875
252,1,278.546875
2,1,278.658203125
18,1,278.681640625
252,1,279.365234375
2,1,279.47265625
14,1,279.494140625
252,1,280.130859375
2,1,280.24609375
26,1,280.27734375
252,1,280.94921875
2,1,281.0625
39,1,281.09375
252,1,281.732421875
2,1,281.841796875
14,1,281.865234375
252,1,282.515625
2,1,282.625
71,1,282.646484375
252,1,283.31640625
2,1,283.4296875
22,1,283.4609375
252,1,284.115234375
152,1,284.224609375
22,1,284.248046875
254,1,284.763671875
2,1,284.998046875
1,1,285.029296875
252,1,285.716796875
2,1,285.83203125
4,1,285.861328125
252,1,286.5
2,1,286.609375
48,1,286.630859375
252,1,287.283203125
2,1,287.392578125
68,1,287.4140625
252,1,288.083984375
152,1,288.19921875
68,1,288.23046875
251,1,288.91796875
2,1,289.02734375
99,1,289.05078125
252,1,289.734375
2,1,289.849609375
57,1,289.880859375
252,1,290.517578125
2,1,290.626953125
102,1,290.6484375
252,1,291.318359375
2,1,291.43359375
86,1,291.47265625
252,1,292.119140625
2,1,292.232421875
19,1,292.2578125
252,1,292.90234375
2,1,293.017578125
91,1,293.041015625
252,1,293.736328125
152,1,293.84765625
91,1,293.875
254,1,294.3828125
2,1,294.650390625
99,1,294.67578125
252,1,295.353515625
2,1,295.4609375
61,1,295.482421875
252,1,296.13671875
2,1,296.25
12,1,296.275390625
252,1,296.919921875
2,1,297.03515625
46,1,297.060546875
252,1,297.736328125
2,1,297.845703125
97,1,297.869140625
252,1,298.556640625
2,1,298.66796875
41,1,298.69921875
252,1,299.37109375
2,1,299.478515625
51,1,299.501953125
252,1,300.171875
2,1,300.28125
46,1,300.30859375
252,1,300.9375
2,1,301.052734375
72,1,301.078125
252,1,301.771484375
2,1,301.87890625
88,1,301.900390625
252,1,302.572265625
2,1,302.6796875
118,1,302.701171875
252,1,303.388671875
2,1,303.49609375
21,1,303.51953125
252,1,304.205078125
2,1,304.314453125
75,1,304.3359375
252,1,305.021484375
152,1,305.13671875
75,1,305.162109375
254,1,305.6875
2,1,305.919921875
70,1,305.953125
252,1,306.623046875
2,1,306.73828125
9,1,306.76953125
252,1,307.45703125
2,1,307.56640625
7,1,307.587890625
252,1,308.255859375
152,1,308.37109375
7,1,308.396484375
254,1,308.955078125
2,1,309.154296875
76,1,309.1796875
252,1,309.82421875
2,1,309.931640625
92,1,309.953125
252,1,310.607421875
2,1,310.716796875
66,1,310.740234375
252,1,311.390625
2,1,311.5
102,1,311.525390625
252,1,312.208984375
2,1,312.31640625
28,1,312.337890625
252,1,312.9921875
2,1,313.1171875
120,1,313.138671875
252,1,313.826171875
2,1,313.939453125
90,1,313.97265625
252,1,314.642578125
2,1,314.75
16,1,314.771484375
252,1,315.408203125
2,1,315.517578125
27,1,315.541015625
252,1,316.208984375
2,1,316.32421875
11,1,316.34765625
252,1,316.9921875
2,1,317.107421875
92,1,317.1328125
252,1,317.775390625
2,1,317.884765625
38,1,317.908203125
252,1,318.54296875
2,1,318.662109375
36,1,318.6875
252,1,319.376953125
2,1,319.490234375
83,1,319.521484375
252,1,320.177734375
2,1,320.28515625
45,1,320.306640625
252,1,320.994140625
2,1,321.107421875
31,1,321.140625
252,1,321.810546875
152,1,321.919921875
31,1,321.94140625
254,1,322.4765625
2,1,322.724609375
82,1,322.7578125
252,1,323.427734375
2,1,323.537109375
29,1,323.55859375
252,1,324.2109375
2,1,324.3203125
108,1,324.341796875
252,1,325.01171875
152,1,325.123046875
108,1,325.1484375
254,1,325.77734375
2,1,325.943359375
37,1,325.97265625
252,1,326.662109375
2,1,326.77734375
53,1,326.80859375
252,1,327.4453125
2,1,327.560546875
115,1,327.591796875
252,1,328.279296875
2,1,328.390625
95,1,328.416015625
252,1,329.095703125
2,1,329.2109375
71,1,329.2421875
252,1,329.9140625
2,1,330.02734375
74,1,330.056640625
252,1,330.712890625
2,1,330.828125
63,1,330.859375
252,1,331.546875
2,1,331.662109375
80,1,331.693359375
252,1,332.32421875
2,1,332.435546875
13,1,332.453125
252,1,333.130859375
2,1,333.24609375
75,1,333.271484375
252,1,333.9140625
2,1,334.029296875
38,1,334.060546875
252,1,334.71484375
2,1,334.822265625
1,1,334.845703125
252,1,335.48046875
2,1,335.591796875
10,1,335.615234375
252,1,336.28125
2,1,336.396484375
17,1,336.421875
252,1,337.1171875
2,1,337.224609375
107,1,337.248046875
252,1,337.91015625
2,1,338.029296875
57,1,338.0546875
252,1,338.69921875
152,1,338.82421875
57,1,338.849609375
251,1,339.515625
2,1,339.630859375
20,1,339.65625
252,1,340.314453125
2,1,340.431640625
56,1,340.4609375
252,1,341.150390625
2,1,341.259765625
69,1,341.28515625
252,1,341.93359375
2,1,342.046875
72,1,342.080078125
252,1,342.75
2,1,342.865234375
60,1,342.89453125
252,1,343.58203125
2,1,343.69921875
62,1,343.724609375
252,1,344.384765625
2,1,344.4921875
34,1,344.513671875
252,1,345.150390625
2,1,345.259765625
94,1,345.28125
252,1,345.935546875
2,1,346.04296875
16,1,346.064453125
252,1,346.701171875
2,1,346.8125
104,1,346.837890625
252,1,347.501953125
2,1,347.61328125
96,1,347.634765625
252,1,348.28515625
2,1,348.39453125
85,1,348.41796875
252,1,349.068359375
152,1,349.1796875
85,1,349.205078125
254,1,349.68359375
2,1,350
59,1,350.03125
252,1,350.71875
2,1,350.833984375
120,1,350.8671875
252,1,351.537109375
2,1,351.650390625
88,1,351.681640625
252,1,352.337890625
2,1,352.4453125
20,1,352.46875
252,1,353.154296875
2,1,353.267578125
85,1,353.30078125
252,1,353.986328125
152,1,354.095703125
85,1,354.1171875
254,1,354.619140625
2,1,354.90234375
90,1,354.927734375
252,1,355.587890625
2,1,355.6953125
37,1,355.716796875
252,1,356.37109375
2,1,356.48046875
65,1,356.501953125
252,1,357.154296875
2,1,357.263671875
50,1,357.28515625
252,1,357.955078125
152,1,358.068359375
50,1,358.099609375
251,1,358.7890625
2,1,358.90234375
67,1,358.935546875
252,1,359.60546875
2,1,359.720703125
84,1,359.744140625
252,1,360.388671875
2,1,360.498046875
32,1,360.51953125
252,1,361.15625
152,1,361.265625
32,1,361.2890625
254,1,361.853515625
2,1,362.087890625
24,1,362.119140625
252,1,362.7890625
2,1,362.8984375
95,1,362.919921875
252,1,363.57421875
152,1,363.681640625
95,1,363.703125
251,1,364.357421875
2,1,364.470703125
107,1,364.49609375
252,1,365.15625
2,1,365.265625
109,1,365.287109375
252,1,365.923828125
2,1,366.033203125
117,1,366.052734375
252,1,366.70703125
2,1,366.822265625
15,1,366.853515625
252,1,367.525390625
2,1,367.638671875
62,1,367.669921875
252,1,368.341796875
2,1,368.44921875
68,1,368.470703125
252,1,369.125
2,1,369.23828125
45,1,369.263671875
252,1,369.908203125
2,1,370.0234375
104,1,370.046875
252,1,370.7265625
152,1,370.833984375
104,1,370.85546875
254,1,371.390625
2,1,371.65625
63,1,371.689453125
252,1,372.375
2,1,372.484375
64,1,372.505859375
252,1,373.17578125
2,1,373.291015625
78,1,373.31640625
252,1,373.9765625
2,1,374.091796875
103,1,374.12109375
252,1,374.77734375
2,1,374.88671875
108,1,374.908203125
252,1,375.59375
2,1,375.708984375
51,1,375.740234375
252,1,376.39453125
2,1,376.501953125
81,1,376.521484375
252,1,377.193359375
2,1,377.30859375
89,1,377.3359375
252,1,378.01171875
2,1,378.125
17,1,378.150390625
252,1,378.828125
2,1,378.9375
30,1,378.958984375
252,1,379.611328125
2,1,379.720703125
40,1,379.7421875
252,1,380.427734375
2,1,380.537109375
100,1,380.55859375
252,1,381.228515625
2,1,381.33984375
7,1,381.365234375
252,1,381.99609375
2,1,382.109375
77,1,382.134765625
252,1,382.794921875
2,1,382.91015625
96,1,382.94140625
252,1,383.595703125
2,1,383.705078125
73,1,383.7265625
252,1,384.396484375
2,1,384.509765625
32,1,384.53515625
252,1,385.1796875
2,1,385.294921875
54,1,385.318359375
